0	-0.999999996
0.01	-0.999999994
0.02	-0.999999991
0.03	-0.999999986
0.04	-0.99999998
0.05	-0.99999997
0.06	-0.999999955
0.07	-0.999999932
0.08	-0.999999899
0.09	-0.999999849
0.1	-0.999999775
0.11	-0.999999664
0.12	-0.999999499
0.13	-0.999999253
0.14	-0.999998885
0.15	-0.999998337
0.16	-0.999997519
0.17	-0.999996299
0.18	-0.999994478
0.19	-0.999991763
0.2	-0.999987712
0.21	-0.999981668
0.22	-0.999972652
0.23	-0.999959202
0.24	-0.999939137
0.25	-0.999909204
0.26	-0.999864552
0.27	-0.999797942
0.28	-0.999698579
0.29	-0.999550366
0.3	-0.9993293
0.31	-0.998999598
0.32	-0.998507942
0.33	-0.997774928
0.34	-0.996682398
0.35	-0.995054754
0.36	-0.99263152
0.37	-0.989027402
0.38	-0.983674858
0.39	-0.97574313
0.4	-0.96402758
0.41	-0.946806013
0.42	-0.921668554
0.43	-0.885351648
0.44	-0.833654607
0.45	-0.761594156
0.46	-0.66403677
0.47	-0.537049567
0.48	-0.379948962
0.49	-0.19737532
0.5	0
0.51	0.19737532
0.52	0.379948962
0.53	0.537049567
0.54	0.66403677
0.55	0.761594156
0.56	0.833654607
0.57	0.885351648
0.58	0.921668554
0.59	0.946806013
0.6	0.96402758
0.61	0.97574313
0.62	0.983674858
0.63	0.989027402
0.64	0.99263152
0.65	0.995054754
0.66	0.996682398
0.67	0.997774928
0.68	0.998507942
0.69	0.998999598
0.7	0.9993293
0.71	0.999550366
0.72	0.999698579
0.73	0.999797942
0.74	0.999864552
0.75	0.999909204
0.76	0.999939137
0.77	0.999959202
0.78	0.999972652
0.79	0.999981668
0.8	0.999987712
0.81	0.999991763
0.82	0.999994478
0.83	0.999996299
0.84	0.999997519
0.85	0.999998337
0.86	0.999998885
0.87	0.999999253
0.88	0.999999499
0.89	0.999999664
0.9	0.999999775
0.91	0.999999849
0.92	0.999999899
0.93	0.999999932
0.94	0.999999955
0.95	0.99999997
0.96	0.99999998
0.97	0.999999986
0.98	0.999999991
0.99	0.999999994
1	0.999999996
