[ 1.104000e+00 ] [ -0.000700, -0.904200, 0.007300, -0.427000 ] [ 0.318400, -0.825800, 0.450700, -0.116300 ]
[ 1.195000e+00 ] [ 0.004400, -0.903400, 0.004900, -0.428800 ] [ 0.335400, -0.818400, 0.456200, -0.098100 ]
[ 1.278000e+00 ] [ -0.007600, -0.903800, 0.012200, -0.427800 ] [ 0.362500, -0.810700, 0.439900, -0.133400 ]
[ 1.368000e+00 ] [ -0.008800, -0.903800, 0.013900, -0.427600 ] [ 0.357100, -0.813100, 0.441200, -0.129200 ]
[ 1.479000e+00 ] [ -0.008800, -0.903800, 0.013900, -0.427600 ] [ 0.357100, -0.813100, 0.441200, -0.129200 ]
[ 1.558000e+00 ] [ -0.011800, -0.903900, 0.014300, -0.427400 ] [ 0.349500, -0.811900, 0.445900, -0.140700 ]
[ 1.656000e+00 ] [ -0.011800, -0.903900, 0.014300, -0.427400 ] [ 0.349500, -0.811900, 0.445900, -0.140700 ]
[ 1.754000e+00 ] [ -0.011800, -0.903900, 0.014300, -0.427400 ] [ 0.349500, -0.811900, 0.445900, -0.140700 ]
[ 1.857000e+00 ] [ -0.015500, -0.904500, 0.017000, -0.425900 ] [ 0.348000, -0.811400, 0.447100, -0.143600 ]
[ 1.954000e+00 ] [ -0.015500, -0.904500, 0.017000, -0.425900 ] [ 0.348000, -0.811400, 0.447100, -0.143600 ]
[ 2.056000e+00 ] [ -0.017100, -0.904700, 0.018300, -0.425300 ] [ 0.347200, -0.811400, 0.447100, -0.145600 ]
[ 2.154000e+00 ] [ -0.017100, -0.904700, 0.018300, -0.425300 ] [ 0.347200, -0.811400, 0.447100, -0.145600 ]
[ 2.255000e+00 ] [ -0.017100, -0.904700, 0.018300, -0.425300 ] [ 0.347200, -0.811400, 0.447100, -0.145600 ]
[ 2.357000e+00 ] [ -0.018900, -0.904900, 0.020500, -0.424700 ] [ 0.344400, -0.811600, 0.447900, -0.148300 ]
[ 2.455000e+00 ] [ -0.018900, -0.904900, 0.020500, -0.424700 ] [ 0.344400, -0.811600, 0.447900, -0.148300 ]
[ 2.556000e+00 ] [ -0.001400, -0.903900, 0.017600, -0.427400 ] [ 0.344200, -0.811900, 0.446900, -0.150500 ]
[ 2.654000e+00 ] [ -0.001400, -0.903900, 0.017600, -0.427400 ] [ 0.344200, -0.811900, 0.446900, -0.150500 ]
[ 2.756000e+00 ] [ -0.001400, -0.903900, 0.017600, -0.427400 ] [ 0.344200, -0.811900, 0.446900, -0.150500 ]
[ 2.856000e+00 ] [ 0.058800, -0.896800, 0.002200, -0.438400 ] [ 0.435800, -0.784900, 0.423900, -0.119800 ]
[ 2.954000e+00 ] [ 0.058800, -0.896800, 0.002200, -0.438400 ] [ 0.435800, -0.784900, 0.423900, -0.119800 ]
[ 3.056000e+00 ] [ 0.058800, -0.896800, 0.002200, -0.438400 ] [ 0.435800, -0.784900, 0.423900, -0.119800 ]
[ 3.155000e+00 ] [ 0.219100, -0.891500, -0.018500, -0.396100 ] [ 0.531600, -0.759500, 0.356400, 0.116500 ]
[ 3.254000e+00 ] [ 0.219100, -0.891500, -0.018500, -0.396100 ] [ 0.531600, -0.759500, 0.356400, 0.116500 ]
[ 3.355000e+00 ] [ 0.219100, -0.891500, -0.018500, -0.396100 ] [ 0.531600, -0.759500, 0.356400, 0.116500 ]
[ 3.456000e+00 ] [ 0.274100, -0.892500, -0.031800, -0.356800 ] [ 0.480100, -0.788900, 0.347800, 0.161800 ]
[ 3.555000e+00 ] [ 0.274100, -0.892500, -0.031800, -0.356800 ] [ 0.480100, -0.788900, 0.347800, 0.161800 ]
[ 3.655000e+00 ] [ 0.334000, -0.887900, -0.020100, -0.315900 ] [ 0.447600, -0.788200, 0.340600, 0.249700 ]
[ 3.755000e+00 ] [ 0.334000, -0.887900, -0.020100, -0.315900 ] [ 0.447600, -0.788200, 0.340600, 0.249700 ]
[ 3.854000e+00 ] [ 0.334000, -0.887900, -0.020100, -0.315900 ] [ 0.447600, -0.788200, 0.340600, 0.249700 ]
[ 3.955000e+00 ] [ 0.371100, -0.889000, 0.016900, -0.267600 ] [ 0.417300, -0.778200, 0.343800, 0.319400 ]
[ 4.056000e+00 ] [ 0.371100, -0.889000, 0.016900, -0.267600 ] [ 0.417300, -0.778200, 0.343800, 0.319400 ]
[ 4.154000e+00 ] [ 0.394000, -0.892400, 0.063900, -0.210300 ] [ 0.376700, -0.787000, 0.333900, 0.356800 ]
[ 4.257000e+00 ] [ 0.394000, -0.892400, 0.063900, -0.210300 ] [ 0.376700, -0.787000, 0.333900, 0.356800 ]
[ 4.355000e+00 ] [ 0.394000, -0.892400, 0.063900, -0.210300 ] [ 0.376700, -0.787000, 0.333900, 0.356800 ]
[ 4.460000e+00 ] [ 0.394000, -0.892400, 0.063900, -0.210300 ] [ 0.376700, -0.787000, 0.333900, 0.356800 ]
[ 4.555000e+00 ] [ 0.461600, -0.879400, 0.116300, -0.001400 ] [ 0.304200, -0.822500, 0.237400, 0.417800 ]
[ 4.655000e+00 ] [ 0.461600, -0.879400, 0.116300, -0.001400 ] [ 0.304200, -0.822500, 0.237400, 0.417800 ]
[ 4.755000e+00 ] [ 0.471100, -0.872800, 0.106100, 0.070900 ] [ 0.243100, -0.835100, 0.206800, 0.448100 ]
[ 4.855000e+00 ] [ 0.471100, -0.872800, 0.106100, 0.070900 ] [ 0.243100, -0.835100, 0.206800, 0.448100 ]
[ 4.955000e+00 ] [ 0.471100, -0.872800, 0.106100, 0.070900 ] [ 0.243100, -0.835100, 0.206800, 0.448100 ]
[ 5.057000e+00 ] [ 0.477000, -0.866800, 0.089800, 0.114500 ] [ 0.191500, -0.847200, 0.169400, 0.465700 ]
[ 5.154000e+00 ] [ 0.477000, -0.866800, 0.089800, 0.114500 ] [ 0.191500, -0.847200, 0.169400, 0.465700 ]
[ 5.255000e+00 ] [ 0.477000, -0.866800, 0.089800, 0.114500 ] [ 0.191500, -0.847200, 0.169400, 0.465700 ]
[ 5.356000e+00 ] [ 0.487900, -0.857100, 0.081300, 0.144200 ] [ 0.177900, -0.851800, 0.140300, 0.472300 ]
[ 5.454000e+00 ] [ 0.487900, -0.857100, 0.081300, 0.144200 ] [ 0.177900, -0.851800, 0.140300, 0.472300 ]
[ 5.555000e+00 ] [ 0.487900, -0.857100, 0.081300, 0.144200 ] [ 0.177900, -0.851800, 0.140300, 0.472300 ]
[ 5.655000e+00 ] [ 0.486400, -0.855600, 0.063100, 0.165700 ] [ 0.148300, -0.855700, 0.118700, 0.481400 ]
[ 5.754000e+00 ] [ 0.486400, -0.855600, 0.063100, 0.165700 ] [ 0.148300, -0.855700, 0.118700, 0.481400 ]
[ 5.855000e+00 ] [ 0.460100, -0.868300, 0.017200, 0.184400 ] [ 0.100700, -0.910900, 0.157900, 0.367700 ]
[ 5.954000e+00 ] [ 0.460100, -0.868300, 0.017200, 0.184400 ] [ 0.100700, -0.910900, 0.157900, 0.367700 ]
[ 6.055000e+00 ] [ 0.460100, -0.868300, 0.017200, 0.184400 ] [ 0.100700, -0.910900, 0.157900, 0.367700 ]
[ 6.155000e+00 ] [ 0.317900, -0.918400, -0.129800, 0.196500 ] [ -0.024900, -0.971300, 0.191700, 0.138700 ]
[ 6.254000e+00 ] [ 0.317900, -0.918400, -0.129800, 0.196500 ] [ -0.024900, -0.971300, 0.191700, 0.138700 ]
[ 6.355000e+00 ] [ 0.203200, -0.926800, -0.266600, 0.169300 ] [ -0.060600, -0.982400, 0.171800, -0.041900 ]
[ 6.456000e+00 ] [ 0.203200, -0.926800, -0.266600, 0.169300 ] [ -0.060600, -0.982400, 0.171800, -0.041900 ]
[ 6.557000e+00 ] [ 0.203200, -0.926800, -0.266600, 0.169300 ] [ -0.060600, -0.982400, 0.171800, -0.041900 ]
[ 6.656000e+00 ] [ 0.203200, -0.926800, -0.266600, 0.169300 ] [ -0.060600, -0.982400, 0.171800, -0.041900 ]
[ 6.756000e+00 ] [ 0.110000, -0.878800, -0.463000, -0.036300 ] [ 0.124800, -0.965700, 0.097100, -0.205900 ]
[ 6.856000e+00 ] [ 0.110000, -0.878800, -0.463000, -0.036300 ] [ 0.124800, -0.965700, 0.097100, -0.205900 ]
[ 6.956000e+00 ] [ 0.133000, -0.860300, -0.480300, -0.107600 ] [ 0.205700, -0.951100, 0.009800, -0.230300 ]
[ 7.057000e+00 ] [ 0.133000, -0.860300, -0.480300, -0.107600 ] [ 0.205700, -0.951100, 0.009800, -0.230300 ]
[ 7.156000e+00 ] [ 0.133000, -0.860300, -0.480300, -0.107600 ] [ 0.205700, -0.951100, 0.009800, -0.230300 ]
[ 7.258000e+00 ] [ 0.174900, -0.835700, -0.491200, -0.172300 ] [ 0.198600, -0.941100, -0.119000, -0.246500 ]
[ 7.357000e+00 ] [ 0.174900, -0.835700, -0.491200, -0.172300 ] [ 0.198600, -0.941100, -0.119000, -0.246500 ]
[ 7.472000e+00 ] [ 0.174900, -0.835700, -0.491200, -0.172300 ] [ 0.198600, -0.941100, -0.119000, -0.246500 ]
[ 7.557000e+00 ] [ 0.294800, -0.765300, -0.488600, -0.297800 ] [ 0.342400, -0.881800, -0.258300, -0.196200 ]
[ 7.656000e+00 ] [ 0.294800, -0.765300, -0.488600, -0.297800 ] [ 0.342400, -0.881800, -0.258300, -0.196200 ]
[ 7.757000e+00 ] [ 0.294800, -0.765300, -0.488600, -0.297800 ] [ 0.342400, -0.881800, -0.258300, -0.196200 ]
[ 7.858000e+00 ] [ 0.296900, -0.749200, -0.504300, -0.310100 ] [ 0.429600, -0.777600, -0.418100, -0.189500 ]
[ 7.956000e+00 ] [ 0.296900, -0.749200, -0.504300, -0.310100 ] [ 0.429600, -0.777600, -0.418100, -0.189500 ]
[ 8.058000e+00 ] [ 0.342600, -0.713700, -0.532100, -0.300200 ] [ 0.340800, -0.749400, -0.528100, -0.208500 ]
[ 8.155000e+00 ] [ 0.342600, -0.713700, -0.532100, -0.300200 ] [ 0.340800, -0.749400, -0.528100, -0.208500 ]
[ 8.256000e+00 ] [ 0.342600, -0.713700, -0.532100, -0.300200 ] [ 0.340800, -0.749400, -0.528100, -0.208500 ]
[ 8.357000e+00 ] [ 0.473900, -0.607800, -0.600300, -0.213500 ] [ 0.365100, -0.705600, -0.607100, -0.016400 ]
[ 8.455000e+00 ] [ 0.473900, -0.607800, -0.600300, -0.213500 ] [ 0.365100, -0.705600, -0.607100, -0.016400 ]
[ 8.558000e+00 ] [ 0.534100, -0.561800, -0.614200, -0.147700 ] [ 0.407800, -0.698700, -0.559500, 0.180000 ]
[ 8.656000e+00 ] [ 0.534100, -0.561800, -0.614200, -0.147700 ] [ 0.407800, -0.698700, -0.559500, 0.180000 ]
[ 8.756000e+00 ] [ 0.534100, -0.561800, -0.614200, -0.147700 ] [ 0.407800, -0.698700, -0.559500, 0.180000 ]
[ 8.859000e+00 ] [ 0.487200, -0.659800, -0.541400, -0.184700 ] [ 0.428800, -0.773700, -0.383300, 0.265600 ]
[ 8.957000e+00 ] [ 0.487200, -0.659800, -0.541400, -0.184700 ] [ 0.428800, -0.773700, -0.383300, 0.265600 ]
[ 9.058000e+00 ] [ 0.487200, -0.659800, -0.541400, -0.184700 ] [ 0.428800, -0.773700, -0.383300, 0.265600 ]
[ 9.157000e+00 ] [ 0.473300, -0.745800, -0.421500, -0.205200 ] [ 0.381100, -0.861800, 0.078000, 0.325600 ]
[ 9.256000e+00 ] [ 0.473300, -0.745800, -0.421500, -0.205200 ] [ 0.381100, -0.861800, 0.078000, 0.325600 ]
[ 9.357000e+00 ] [ 0.473300, -0.745800, -0.421500, -0.205200 ] [ 0.381100, -0.861800, 0.078000, 0.325600 ]
[ 9.457000e+00 ] [ 0.412500, -0.804100, -0.335800, -0.265400 ] [ 0.316200, -0.908400, 0.164800, 0.218400 ]
[ 9.556000e+00 ] [ 0.412500, -0.804100, -0.335800, -0.265400 ] [ 0.316200, -0.908400, 0.164800, 0.218400 ]
[ 9.658000e+00 ] [ 0.357000, -0.826200, -0.275300, -0.337900 ] [ 0.300900, -0.918500, 0.222700, 0.127400 ]
[ 9.756000e+00 ] [ 0.357000, -0.826200, -0.275300, -0.337900 ] [ 0.300900, -0.918500, 0.222700, 0.127400 ]
[ 9.857000e+00 ] [ 0.357000, -0.826200, -0.275300, -0.337900 ] [ 0.300900, -0.918500, 0.222700, 0.127400 ]
[ 9.956000e+00 ] [ 0.315900, -0.831600, -0.223500, -0.398300 ] [ 0.295200, -0.915900, 0.265200, 0.060700 ]
[ 1.005600e+01 ] [ 0.315900, -0.831600, -0.223500, -0.398300 ] [ 0.295200, -0.915900, 0.265200, 0.060700 ]
[ 1.015600e+01 ] [ 0.315900, -0.831600, -0.223500, -0.398300 ] [ 0.295200, -0.915900, 0.265200, 0.060700 ]
[ 1.026600e+01 ] [ 0.265100, -0.817100, -0.175000, -0.481000 ] [ 0.314100, -0.904300, 0.285600, 0.045300 ]
[ 1.035800e+01 ] [ 0.265100, -0.817100, -0.175000, -0.481000 ] [ 0.314100, -0.904300, 0.285600, 0.045300 ]
[ 1.047300e+01 ] [ 0.265100, -0.817100, -0.175000, -0.481000 ] [ 0.314100, -0.904300, 0.285600, 0.045300 ]
[ 1.055500e+01 ] [ 0.244800, -0.822400, -0.195000, -0.475000 ] [ 0.248400, -0.927700, 0.277000, -0.029400 ]
[ 1.065600e+01 ] [ 0.244800, -0.822400, -0.195000, -0.475000 ] [ 0.248400, -0.927700, 0.277000, -0.029400 ]
[ 1.075600e+01 ] [ 0.234800, -0.826000, -0.196500, -0.473300 ] [ 0.236000, -0.930000, 0.279500, -0.034700 ]
[ 1.086000e+01 ] [ 0.234800, -0.826000, -0.196500, -0.473300 ] [ 0.236000, -0.930000, 0.279500, -0.034700 ]
[ 1.095700e+01 ] [ 0.234800, -0.826000, -0.196500, -0.473300 ] [ 0.236000, -0.930000, 0.279500, -0.034700 ]
[ 1.105800e+01 ] [ 0.241300, -0.830600, -0.181400, -0.467900 ] [ 0.215900, -0.933800, 0.282600, -0.039700 ]
[ 1.115700e+01 ] [ 0.241300, -0.830600, -0.181400, -0.467900 ] [ 0.215900, -0.933800, 0.282600, -0.039700 ]
[ 1.125700e+01 ] [ 0.241300, -0.830600, -0.181400, -0.467900 ] [ 0.215900, -0.933800, 0.282600, -0.039700 ]
[ 1.136000e+01 ] [ 0.247200, -0.831700, -0.177500, -0.464400 ] [ 0.209100, -0.936400, 0.278100, -0.044900 ]
[ 1.145800e+01 ] [ 0.247200, -0.831700, -0.177500, -0.464400 ] [ 0.209100, -0.936400, 0.278100, -0.044900 ]
