[ 2.089 ] [ 0.010200, -0.813300, -0.201500, -0.545800 ] [ 0.637200, -0.703300, 0.107300, -0.296300 ]
[ 2.175 ] [ 0.049000, -0.757300, -0.209400, -0.616600 ] [ 0.497500, -0.683700, -0.101700, -0.524200 ]
[ 2.264 ] [ -0.078700, -0.757500, -0.073500, -0.643900 ] [ 0.312400, -0.729800, -0.034900, -0.607100 ]
[ 2.363 ] [ -0.090100, -0.755200, -0.067700, -0.645800 ] [ 0.301200, -0.727000, -0.031600, -0.616300 ]
[ 2.469 ] [ -0.100000, -0.752600, -0.064000, -0.647700 ] [ 0.296800, -0.726000, -0.031600, -0.619500 ]
[ 2.556 ] [ -0.113700, -0.752700, -0.054700, -0.646200 ] [ 0.288000, -0.726600, -0.028200, -0.623100 ]
[ 2.657 ] [ -0.121300, -0.753900, -0.049100, -0.643800 ] [ 0.276200, -0.727700, -0.023400, -0.627400 ]
[ 2.756 ] [ -0.127200, -0.754700, -0.044800, -0.642100 ] [ 0.264000, -0.726200, -0.018300, -0.634500 ]
[ 2.856 ] [ -0.132200, -0.754800, -0.040800, -0.641200 ] [ 0.261500, -0.725300, -0.017200, -0.636600 ]
[ 2.956 ] [ -0.132200, -0.754800, -0.040800, -0.641200 ] [ 0.261500, -0.725300, -0.017200, -0.636600 ]
[ 3.059 ] [ -0.137100, -0.754200, -0.036700, -0.641100 ] [ 0.258900, -0.724800, -0.015500, -0.638300 ]
[ 3.155 ] [ -0.137100, -0.754200, -0.036700, -0.641100 ] [ 0.258900, -0.724800, -0.015500, -0.638300 ]
[ 3.256 ] [ -0.137100, -0.754200, -0.036700, -0.641100 ] [ 0.258900, -0.724800, -0.015500, -0.638300 ]
[ 3.357 ] [ -0.148900, -0.754000, -0.025100, -0.639300 ] [ 0.254900, -0.724300, -0.012600, -0.640600 ]
[ 3.462 ] [ -0.148900, -0.754000, -0.025100, -0.639300 ] [ 0.254900, -0.724300, -0.012600, -0.640600 ]
[ 3.563 ] [ -0.153900, -0.754100, -0.019900, -0.638200 ] [ 0.251700, -0.723900, -0.010200, -0.642300 ]
[ 3.655 ] [ -0.153900, -0.754100, -0.019900, -0.638200 ] [ 0.251700, -0.723900, -0.010200, -0.642300 ]
