[ 2086 ] [ 0.836300, 0.255800, -0.326400, -0.358700 ] [ 0.023500, 0.488800, -0.871200, 0.037500 ]
[ 2187 ] [ 0.825900, 0.246700, -0.333500, -0.381800 ] [ 0.023400, 0.489800, -0.870700, 0.037500 ]
[ 2273 ] [ 0.821900, 0.243100, -0.336100, -0.390400 ] [ 0.023400, 0.490700, -0.870200, 0.037500 ]
[ 2370 ] [ 0.810200, 0.236900, -0.341000, -0.413700 ] [ 0.023200, 0.493200, -0.868800, 0.037600 ]
[ 2478 ] [ 0.802500, 0.229600, -0.345600, -0.428900 ] [ 0.023100, 0.495000, -0.867800, 0.037500 ]
[ 2564 ] [ 0.798100, 0.225500, -0.348000, -0.437200 ] [ 0.023000, 0.496000, -0.867200, 0.037600 ]
[ 2661 ] [ 0.793500, 0.221600, -0.350500, -0.445400 ] [ 0.022900, 0.496900, -0.866700, 0.037500 ]
[ 2757 ] [ 0.793500, 0.221600, -0.350500, -0.445400 ] [ 0.022900, 0.496900, -0.866700, 0.037500 ]
[ 2861 ] [ 0.781100, 0.211200, -0.356900, -0.466700 ] [ 0.022900, 0.499400, -0.865300, 0.037700 ]
[ 2961 ] [ 0.781100, 0.211200, -0.356900, -0.466700 ] [ 0.022900, 0.499400, -0.865300, 0.037700 ]
[ 3064 ] [ 0.781100, 0.211200, -0.356900, -0.466700 ] [ 0.022900, 0.499400, -0.865300, 0.037700 ]
[ 3161 ] [ 0.781100, 0.211200, -0.356900, -0.466700 ] [ 0.022900, 0.499400, -0.865300, 0.037700 ]
[ 3260 ] [ 0.776200, 0.207300, -0.359200, -0.474800 ] [ 0.023000, 0.501100, -0.864200, 0.037900 ]
[ 3358 ] [ 0.776200, 0.207300, -0.359200, -0.474800 ] [ 0.023000, 0.501100, -0.864200, 0.037900 ]
[ 3473 ] [ 0.776200, 0.207300, -0.359200, -0.474800 ] [ 0.023000, 0.501100, -0.864200, 0.037900 ]
[ 3573 ] [ 0.770900, 0.204300, -0.361700, -0.482800 ] [ 0.023000, 0.502100, -0.863600, 0.038500 ]
[ 3659 ] [ 0.770900, 0.204300, -0.361700, -0.482800 ] [ 0.023000, 0.502100, -0.863600, 0.038500 ]
[ 3765 ] [ 0.770900, 0.204300, -0.361700, -0.482800 ] [ 0.023000, 0.502100, -0.863600, 0.038500 ]
[ 3862 ] [ 0.757800, 0.193100, -0.366900, -0.503700 ] [ 0.023100, 0.503000, -0.863100, 0.038100 ]
[ 3958 ] [ 0.757800, 0.193100, -0.366900, -0.503700 ] [ 0.023100, 0.503000, -0.863100, 0.038100 ]
