[ 2100 ] [ -0.190300, 0.138700, 0.057300, 0.970200 ] [ 0.004200, -0.999500, 0.014300, -0.026800 ]
[ 2206 ] [ -0.184700, 0.137800, 0.056200, 0.971500 ] [ 0.003500, -0.999600, 0.011400, -0.025700 ]
[ 2287 ] [ -0.182400, 0.137800, 0.055900, 0.971900 ] [ 0.003500, -0.999600, 0.010200, -0.025700 ]
[ 2375 ] [ -0.180200, 0.137900, 0.055800, 0.972300 ] [ 0.003500, -0.999600, 0.009100, -0.025700 ]
[ 2483 ] [ -0.174200, 0.138000, 0.055300, 0.973400 ] [ 0.003700, -0.999600, 0.006000, -0.025500 ]
[ 2566 ] [ -0.172000, 0.138100, 0.055000, 0.973800 ] [ 0.003700, -0.999700, 0.003900, -0.025500 ]
[ 2666 ] [ -0.169700, 0.138200, 0.054700, 0.974200 ] [ 0.003800, -0.999700, 0.002700, -0.025500 ]
[ 2764 ] [ -0.169700, 0.138200, 0.054700, 0.974200 ] [ 0.003800, -0.999700, 0.002700, -0.025500 ]
[ 2871 ] [ -0.163800, 0.138600, 0.054000, 0.975200 ] [ 0.003900, -0.999700, 0.001500, -0.025500 ]
[ 2969 ] [ -0.163800, 0.138600, 0.054000, 0.975200 ] [ 0.003900, -0.999700, 0.001500, -0.025500 ]
[ 3064 ] [ -0.163800, 0.138600, 0.054000, 0.975200 ] [ 0.003900, -0.999700, 0.001500, -0.025500 ]
[ 3165 ] [ -0.163800, 0.138600, 0.054000, 0.975200 ] [ 0.003900, -0.999700, 0.001500, -0.025500 ]
[ 3273 ] [ -0.161600, 0.139400, 0.053900, 0.975500 ] [ 0.004700, -0.999600, -0.001500, -0.026400 ]
[ 3377 ] [ -0.161600, 0.139400, 0.053900, 0.975500 ] [ 0.004700, -0.999600, -0.001500, -0.026400 ]
[ 3468 ] [ -0.161600, 0.139400, 0.053900, 0.975500 ] [ 0.004700, -0.999600, -0.001500, -0.026400 ]
[ 3569 ] [ -0.161600, 0.139400, 0.053900, 0.975500 ] [ 0.004700, -0.999600, -0.001500, -0.026400 ]
[ 3666 ] [ -0.155700, 0.140500, 0.053400, 0.976300 ] [ 0.004900, -0.999600, -0.003800, -0.026600 ]
[ 3765 ] [ -0.155700, 0.140500, 0.053400, 0.976300 ] [ 0.004900, -0.999600, -0.003800, -0.026600 ]
[ 3865 ] [ -0.155700, 0.140500, 0.053400, 0.976300 ] [ 0.004900, -0.999600, -0.003800, -0.026600 ]
[ 3964 ] [ -0.153400, 0.140600, 0.053100, 0.976700 ] [ 0.004900, -0.999600, -0.005000, -0.026700 ]
[ 4065 ] [ -0.153400, 0.140600, 0.053100, 0.976700 ] [ 0.004900, -0.999600, -0.005000, -0.026700 ]
[ 4165 ] [ -0.153400, 0.140600, 0.053100, 0.976700 ] [ 0.004900, -0.999600, -0.005000, -0.026700 ]
[ 4265 ] [ -0.151200, 0.140200, 0.056400, 0.976900 ] [ 0.005000, -0.999600, -0.006100, -0.026800 ]
[ 4375 ] [ -0.151200, 0.140200, 0.056400, 0.976900 ] [ 0.005000, -0.999600, -0.006100, -0.026800 ]
