[ 2109 ] [ 0.992100, 0.040700, -0.108400, -0.049100 ] [ 0.249700, -0.879600, -0.404300, -0.022800 ]
[ 2196 ] [ 0.991600, 0.040600, -0.109300, -0.055300 ] [ 0.222800, -0.885200, -0.407800, -0.021800 ]
[ 2282 ] [ 0.991500, 0.041000, -0.109300, -0.058000 ] [ 0.166200, -0.894500, -0.414700, -0.019500 ]
[ 2378 ] [ 0.991000, 0.040700, -0.109800, -0.064600 ] [ 0.149900, -0.896400, -0.416600, -0.018800 ]
[ 2482 ] [ 0.990800, 0.040600, -0.109900, -0.067200 ] [ 0.116500, -0.899400, -0.420900, -0.017100 ]
[ 2571 ] [ 0.990700, 0.040600, -0.109800, -0.069400 ] [ 0.106700, -0.900000, -0.422400, -0.016600 ]
[ 2695 ] [ 0.990100, 0.043500, -0.109600, -0.075900 ] [ 0.098200, -0.900300, -0.423700, -0.016100 ]
[ 2772 ] [ 0.990100, 0.043500, -0.109600, -0.075900 ] [ 0.098200, -0.900300, -0.423700, -0.016100 ]
[ 2865 ] [ 0.989900, 0.042800, -0.109900, -0.078500 ] [ 0.081500, -0.900500, -0.426900, -0.015300 ]
[ 2982 ] [ 0.989900, 0.042800, -0.109900, -0.078500 ] [ 0.081500, -0.900500, -0.426900, -0.015300 ]
[ 3073 ] [ 0.989900, 0.042800, -0.109900, -0.078500 ] [ 0.081500, -0.900500, -0.426900, -0.015300 ]
[ 3166 ] [ 0.989900, 0.042800, -0.109900, -0.078500 ] [ 0.081500, -0.900500, -0.426900, -0.015300 ]
[ 3264 ] [ 0.989900, 0.042800, -0.109900, -0.078500 ] [ 0.081500, -0.900500, -0.426900, -0.015300 ]
[ 3369 ] [ 0.989700, 0.042300, -0.110100, -0.081000 ] [ 0.076800, -0.900400, -0.428000, -0.014900 ]
[ 3464 ] [ 0.989700, 0.042300, -0.110100, -0.081000 ] [ 0.076800, -0.900400, -0.428000, -0.014900 ]
[ 3571 ] [ 0.989100, 0.040700, -0.110500, -0.088300 ] [ 0.069300, -0.900000, -0.430100, -0.014500 ]
[ 3670 ] [ 0.989100, 0.040700, -0.110500, -0.088300 ] [ 0.069300, -0.900000, -0.430100, -0.014500 ]
[ 3767 ] [ 0.989100, 0.040700, -0.110500, -0.088300 ] [ 0.069300, -0.900000, -0.430100, -0.014500 ]
[ 3863 ] [ 0.989100, 0.040700, -0.110500, -0.088300 ] [ 0.069300, -0.900000, -0.430100, -0.014500 ]
[ 3973 ] [ 0.988900, 0.040200, -0.110700, -0.090900 ] [ 0.066100, -0.899700, -0.431200, -0.014300 ]
[ 4077 ] [ 0.988900, 0.040200, -0.110700, -0.090900 ] [ 0.066100, -0.899700, -0.431200, -0.014300 ]
[ 4178 ] [ 0.988900, 0.040200, -0.110700, -0.090900 ] [ 0.066100, -0.899700, -0.431200, -0.014300 ]
[ 4265 ] [ 0.988900, 0.040200, -0.110700, -0.090900 ] [ 0.066100, -0.899700, -0.431200, -0.014300 ]
[ 4369 ] [ 0.988300, 0.038900, -0.111000, -0.097600 ] [ 0.059600, -0.898800, -0.434000, -0.013800 ]
[ 4467 ] [ 0.988300, 0.038900, -0.111000, -0.097600 ] [ 0.059600, -0.898800, -0.434000, -0.013800 ]
[ 4564 ] [ 0.988300, 0.038900, -0.111000, -0.097600 ] [ 0.059600, -0.898800, -0.434000, -0.013800 ]
[ 4670 ] [ 0.988000, 0.038600, -0.111000, -0.100200 ] [ 0.057700, -0.898500, -0.435000, -0.013600 ]
[ 4772 ] [ 0.988000, 0.038600, -0.111000, -0.100200 ] [ 0.057700, -0.898500, -0.435000, -0.013600 ]
[ 4866 ] [ 0.988000, 0.038600, -0.111000, -0.100200 ] [ 0.057700, -0.898500, -0.435000, -0.013600 ]
[ 4969 ] [ 0.987700, 0.038200, -0.111200, -0.102800 ] [ 0.056000, -0.898100, -0.436100, -0.013500 ]
[ 5073 ] [ 0.987700, 0.038200, -0.111200, -0.102800 ] [ 0.056000, -0.898100, -0.436100, -0.013500 ]
[ 5166 ] [ 0.987700, 0.038200, -0.111200, -0.102800 ] [ 0.056000, -0.898100, -0.436100, -0.013500 ]
[ 5264 ] [ 0.987700, 0.038200, -0.111200, -0.102800 ] [ 0.056000, -0.898100, -0.436100, -0.013500 ]
[ 5375 ] [ 0.986900, 0.036100, -0.112500, -0.109400 ] [ 0.053600, -0.896900, -0.438800, -0.013200 ]
[ 5468 ] [ 0.986900, 0.036100, -0.112500, -0.109400 ] [ 0.053600, -0.896900, -0.438800, -0.013200 ]
[ 5585 ] [ 0.986900, 0.036100, -0.112500, -0.109400 ] [ 0.053600, -0.896900, -0.438800, -0.013200 ]
[ 5682 ] [ 0.986700, 0.036100, -0.112200, -0.111600 ] [ 0.052400, -0.896500, -0.439800, -0.013000 ]
[ 5776 ] [ 0.986700, 0.036100, -0.112200, -0.111600 ] [ 0.052400, -0.896500, -0.439800, -0.013000 ]
[ 5866 ] [ 0.986700, 0.036100, -0.112200, -0.111600 ] [ 0.052400, -0.896500, -0.439800, -0.013000 ]
[ 5980 ] [ 0.986700, 0.036100, -0.112200, -0.111600 ] [ 0.052400, -0.896500, -0.439800, -0.013000 ]
[ 6083 ] [ 0.985800, 0.039200, -0.112200, -0.118900 ] [ 0.049600, -0.895200, -0.442800, -0.012900 ]
[ 6186 ] [ 0.985800, 0.039200, -0.112200, -0.118900 ] [ 0.049600, -0.895200, -0.442800, -0.012900 ]
[ 6272 ] [ 0.985800, 0.039200, -0.112200, -0.118900 ] [ 0.049600, -0.895200, -0.442800, -0.012900 ]
[ 6378 ] [ 0.985400, 0.038200, -0.112600, -0.121500 ] [ 0.049100, -0.894700, -0.443800, -0.012800 ]
[ 6466 ] [ 0.985400, 0.038200, -0.112600, -0.121500 ] [ 0.049100, -0.894700, -0.443800, -0.012800 ]
[ 6566 ] [ 0.985400, 0.038200, -0.112600, -0.121500 ] [ 0.049100, -0.894700, -0.443800, -0.012800 ]
[ 6676 ] [ 0.985100, 0.037400, -0.112700, -0.124100 ] [ 0.048700, -0.894200, -0.444800, -0.012800 ]
[ 6773 ] [ 0.985100, 0.037400, -0.112700, -0.124100 ] [ 0.048700, -0.894200, -0.444800, -0.012800 ]
[ 6866 ] [ 0.985100, 0.037400, -0.112700, -0.124100 ] [ 0.048700, -0.894200, -0.444800, -0.012800 ]
[ 6971 ] [ 0.985100, 0.037400, -0.112700, -0.124100 ] [ 0.048700, -0.894200, -0.444800, -0.012800 ]
[ 7074 ] [ 0.984200, 0.038900, -0.112500, -0.131100 ] [ 0.047700, -0.892900, -0.447500, -0.012600 ]
[ 7172 ] [ 0.984200, 0.038900, -0.112500, -0.131100 ] [ 0.047700, -0.892900, -0.447500, -0.012600 ]
[ 7273 ] [ 0.984200, 0.038900, -0.112500, -0.131100 ] [ 0.047700, -0.892900, -0.447500, -0.012600 ]
[ 7380 ] [ 0.983900, 0.038000, -0.112700, -0.133800 ] [ 0.047400, -0.892500, -0.448500, -0.012500 ]
[ 7466 ] [ 0.983900, 0.038000, -0.112700, -0.133800 ] [ 0.047400, -0.892500, -0.448500, -0.012500 ]
[ 7570 ] [ 0.983900, 0.038000, -0.112700, -0.133800 ] [ 0.047400, -0.892500, -0.448500, -0.012500 ]
[ 7670 ] [ 0.983500, 0.036900, -0.112900, -0.136300 ] [ 0.047400, -0.891900, -0.449500, -0.012700 ]
[ 7770 ] [ 0.983500, 0.036900, -0.112900, -0.136300 ] [ 0.047400, -0.891900, -0.449500, -0.012700 ]
[ 7871 ] [ 0.983500, 0.036900, -0.112900, -0.136300 ] [ 0.047400, -0.891900, -0.449500, -0.012700 ]
[ 7964 ] [ 0.983500, 0.036900, -0.112900, -0.136300 ] [ 0.047400, -0.891900, -0.449500, -0.012700 ]
[ 8069 ] [ 0.982100, 0.034000, -0.114900, -0.145300 ] [ 0.048500, -0.890500, -0.452200, -0.012400 ]
