[ 2463 ] [ 0.578100, 0.047000, -0.363600, -0.729000 ] [ 0.050400, -0.750500, -0.658000, 0.035500 ]
[ 2592 ] [ 0.560000, 0.037800, -0.364700, -0.742900 ] [ 0.050100, -0.748500, -0.660300, 0.035600 ]
[ 2650 ] [ 0.552900, 0.034300, -0.365100, -0.748200 ] [ 0.050100, -0.747700, -0.661200, 0.035700 ]
[ 2706 ] [ 0.534400, 0.025200, -0.365900, -0.761500 ] [ 0.050100, -0.747000, -0.662000, 0.035700 ]
[ 2916 ] [ 0.527100, 0.021700, -0.366100, -0.766600 ] [ 0.050000, -0.744900, -0.664300, 0.035900 ]
[ 2952 ] [ 0.519900, 0.018300, -0.366300, -0.771500 ] [ 0.049900, -0.744200, -0.665200, 0.035900 ]
[ 2987 ] [ 0.500700, 0.009200, -0.366800, -0.784000 ] [ 0.050000, -0.742100, -0.667400, 0.036100 ]
[ 3083 ] [ 0.493200, 0.005800, -0.366900, -0.788700 ] [ 0.049900, -0.741400, -0.668200, 0.036300 ]
[ 3182 ] [ 0.493200, 0.005800, -0.366900, -0.788700 ] [ 0.049900, -0.741400, -0.668200, 0.036300 ]
[ 3282 ] [ 0.485700, 0.002200, -0.367000, -0.793400 ] [ 0.049800, -0.740600, -0.669100, 0.036200 ]
[ 3379 ] [ 0.485700, 0.002200, -0.367000, -0.793400 ] [ 0.049800, -0.740600, -0.669100, 0.036200 ]
[ 3479 ] [ 0.485700, 0.002200, -0.367000, -0.793400 ] [ 0.049800, -0.740600, -0.669100, 0.036200 ]
[ 3585 ] [ 0.485700, 0.002200, -0.367000, -0.793400 ] [ 0.049800, -0.740600, -0.669100, 0.036200 ]
[ 3680 ] [ 0.466000, -0.006700, -0.366800, -0.805100 ] [ 0.049700, -0.738600, -0.671300, 0.036300 ]
[ 3781 ] [ 0.466000, -0.006700, -0.366800, -0.805100 ] [ 0.049700, -0.738600, -0.671300, 0.036300 ]
[ 3876 ] [ 0.466000, -0.006700, -0.366800, -0.805100 ] [ 0.049700, -0.738600, -0.671300, 0.036300 ]
[ 3978 ] [ 0.458300, -0.010100, -0.367000, -0.809400 ] [ 0.049600, -0.737800, -0.672200, 0.036300 ]
[ 4077 ] [ 0.458300, -0.010100, -0.367000, -0.809400 ] [ 0.049600, -0.737800, -0.672200, 0.036300 ]
[ 4178 ] [ 0.458300, -0.010100, -0.367000, -0.809400 ] [ 0.049600, -0.737800, -0.672200, 0.036300 ]
[ 4280 ] [ 0.458300, -0.010100, -0.367000, -0.809400 ] [ 0.049600, -0.737800, -0.672200, 0.036300 ]
[ 4379 ] [ 0.438500, -0.019000, -0.366400, -0.820400 ] [ 0.049500, -0.735800, -0.674400, 0.036600 ]
[ 4478 ] [ 0.438500, -0.019000, -0.366400, -0.820400 ] [ 0.049500, -0.735800, -0.674400, 0.036600 ]
[ 4587 ] [ 0.438500, -0.019000, -0.366400, -0.820400 ] [ 0.049500, -0.735800, -0.674400, 0.036600 ]
[ 4687 ] [ 0.438500, -0.019000, -0.366400, -0.820400 ] [ 0.049500, -0.735800, -0.674400, 0.036600 ]
[ 4780 ] [ 0.430800, -0.022500, -0.366200, -0.824500 ] [ 0.049400, -0.735000, -0.675300, 0.036700 ]
[ 4877 ] [ 0.430800, -0.022500, -0.366200, -0.824500 ] [ 0.049400, -0.735000, -0.675300, 0.036700 ]
[ 4978 ] [ 0.430800, -0.022500, -0.366200, -0.824500 ] [ 0.049400, -0.735000, -0.675300, 0.036700 ]
[ 5091 ] [ 0.422900, -0.026000, -0.365900, -0.828600 ] [ 0.049500, -0.734200, -0.676200, 0.036700 ]
[ 5181 ] [ 0.422900, -0.026000, -0.365900, -0.828600 ] [ 0.049500, -0.734200, -0.676200, 0.036700 ]
[ 5289 ] [ 0.422900, -0.026000, -0.365900, -0.828600 ] [ 0.049500, -0.734200, -0.676200, 0.036700 ]
[ 5381 ] [ 0.422900, -0.026000, -0.365900, -0.828600 ] [ 0.049500, -0.734200, -0.676200, 0.036700 ]
[ 5494 ] [ 0.402000, -0.034200, -0.365300, -0.838900 ] [ 0.050200, -0.732100, -0.678400, 0.037000 ]
[ 5588 ] [ 0.402000, -0.034200, -0.365300, -0.838900 ] [ 0.050200, -0.732100, -0.678400, 0.037000 ]
[ 5686 ] [ 0.402000, -0.034200, -0.365300, -0.838900 ] [ 0.050200, -0.732100, -0.678400, 0.037000 ]
[ 5787 ] [ 0.394300, -0.038400, -0.364700, -0.842600 ] [ 0.049200, -0.731300, -0.679200, 0.037000 ]
[ 5882 ] [ 0.394300, -0.038400, -0.364700, -0.842600 ] [ 0.049200, -0.731300, -0.679200, 0.037000 ]
[ 5982 ] [ 0.394300, -0.038400, -0.364700, -0.842600 ] [ 0.049200, -0.731300, -0.679200, 0.037000 ]
[ 6082 ] [ 0.394300, -0.038400, -0.364700, -0.842600 ] [ 0.049200, -0.731300, -0.679200, 0.037000 ]
[ 6177 ] [ 0.373500, -0.047700, -0.363600, -0.852100 ] [ 0.049000, -0.729900, -0.680800, 0.037100 ]
[ 6282 ] [ 0.373500, -0.047700, -0.363600, -0.852100 ] [ 0.049000, -0.729900, -0.680800, 0.037100 ]
[ 6387 ] [ 0.373500, -0.047700, -0.363600, -0.852100 ] [ 0.049000, -0.729900, -0.680800, 0.037100 ]
[ 6487 ] [ 0.365400, -0.051100, -0.363200, -0.855500 ] [ 0.049100, -0.729100, -0.681600, 0.037200 ]
[ 6586 ] [ 0.365400, -0.051100, -0.363200, -0.855500 ] [ 0.049100, -0.729100, -0.681600, 0.037200 ]
[ 6679 ] [ 0.365400, -0.051100, -0.363200, -0.855500 ] [ 0.049100, -0.729100, -0.681600, 0.037200 ]
[ 6777 ] [ 0.357300, -0.054400, -0.362800, -0.858900 ] [ 0.048900, -0.727100, -0.683700, 0.037300 ]
[ 6877 ] [ 0.357300, -0.054400, -0.362800, -0.858900 ] [ 0.048900, -0.727100, -0.683700, 0.037300 ]
[ 6979 ] [ 0.357300, -0.054400, -0.362800, -0.858900 ] [ 0.048900, -0.727100, -0.683700, 0.037300 ]
[ 7076 ] [ 0.357300, -0.054400, -0.362800, -0.858900 ] [ 0.048900, -0.727100, -0.683700, 0.037300 ]
[ 7177 ] [ 0.336000, -0.063400, -0.361500, -0.867400 ] [ 0.049000, -0.726400, -0.684600, 0.037200 ]
[ 7279 ] [ 0.336000, -0.063400, -0.361500, -0.867400 ] [ 0.049000, -0.726400, -0.684600, 0.037200 ]
[ 7383 ] [ 0.336000, -0.063400, -0.361500, -0.867400 ] [ 0.049000, -0.726400, -0.684600, 0.037200 ]
[ 7478 ] [ 0.327800, -0.066900, -0.360800, -0.870600 ] [ 0.049100, -0.725500, -0.685400, 0.037200 ]
[ 7579 ] [ 0.327800, -0.066900, -0.360800, -0.870600 ] [ 0.049100, -0.725500, -0.685400, 0.037200 ]
[ 7679 ] [ 0.327800, -0.066900, -0.360800, -0.870600 ] [ 0.049100, -0.725500, -0.685400, 0.037200 ]
[ 7780 ] [ 0.327800, -0.066900, -0.360800, -0.870600 ] [ 0.049100, -0.725500, -0.685400, 0.037200 ]
[ 7879 ] [ 0.305700, -0.074400, -0.359300, -0.878600 ] [ 0.052300, -0.723100, -0.687700, 0.037700 ]
[ 7978 ] [ 0.305700, -0.074400, -0.359300, -0.878600 ] [ 0.052300, -0.723100, -0.687700, 0.037700 ]
[ 8077 ] [ 0.305700, -0.074400, -0.359300, -0.878600 ] [ 0.052300, -0.723100, -0.687700, 0.037700 ]
[ 8194 ] [ 0.297400, -0.078700, -0.358300, -0.881500 ] [ 0.051000, -0.722800, -0.688100, 0.038500 ]
[ 8279 ] [ 0.297400, -0.078700, -0.358300, -0.881500 ] [ 0.051000, -0.722800, -0.688100, 0.038500 ]
[ 8382 ] [ 0.297400, -0.078700, -0.358300, -0.881500 ] [ 0.051000, -0.722800, -0.688100, 0.038500 ]
[ 8489 ] [ 0.289700, -0.083700, -0.357900, -0.883700 ] [ 0.016500, -0.735000, -0.675000, 0.062000 ]
[ 8578 ] [ 0.289700, -0.083700, -0.357900, -0.883700 ] [ 0.016500, -0.735000, -0.675000, 0.062000 ]
[ 8683 ] [ 0.289700, -0.083700, -0.357900, -0.883700 ] [ 0.016500, -0.735000, -0.675000, 0.062000 ]
[ 8796 ] [ 0.289700, -0.083700, -0.357900, -0.883700 ] [ 0.016500, -0.735000, -0.675000, 0.062000 ]
[ 8884 ] [ 0.311800, -0.089600, -0.355700, -0.876500 ] [ -0.278300, -0.669800, -0.455200, 0.516400 ]
[ 8980 ] [ 0.311800, -0.089600, -0.355700, -0.876500 ] [ -0.278300, -0.669800, -0.455200, 0.516400 ]
[ 9080 ] [ 0.311800, -0.089600, -0.355700, -0.876500 ] [ -0.278300, -0.669800, -0.455200, 0.516400 ]
[ 9181 ] [ 0.304000, -0.092500, -0.355600, -0.879000 ] [ -0.371000, -0.616900, -0.385700, 0.577000 ]
[ 9280 ] [ 0.304000, -0.092500, -0.355600, -0.879000 ] [ -0.371000, -0.616900, -0.385700, 0.577000 ]
